Seed,100,225,400,625,900,1225
123,-139.3271088,,,,,
124,-138.9292338,,,,,
125,-125.0506394,,,,,
126,-140.9741381,,,,,
127,-144.9649479,,,,,
128,-129.2212251,,,,,
129,-130.4648588,,,,,
130,-135.613702,,,,,
131,-132.9546099,,,,,
132,-128.0004156,,,,,
133,-142.8944052,,,,,
134,-128.0402065,,,,,
135,-133.5462323,,,,,
136,-130.9133378,,,,,
137,-128.9900156,,,,,
138,-138.2207158,,,,,
139,-136.528752,,,,,
140,-119.9352469,,,,,
141,-120.0695312,,,,,
142,-124.4370167,,,,,
143,-119.3499513,,,,,
144,-137.0458841,,,,,
145,-125.3764171,,,,,
146,-125.3900688,,,,,
147,-127.0882629,,,,,
148,-108.7880456,,,,,
149,-127.1733036,,,,,
150,-126.7121875,,,,,
151,-113.0947749,,,,,
152,-134.2704543,,,,,
153,-134.7127701,,,,,
154,-140.6267289,,,,,
155,-143.3318268,,,,,
156,-129.8281816,,,,,
157,-138.2785982,,,,,
158,-137.7135967,,,,,
159,-119.6231595,,,,,
160,-134.4841628,,,,,
161,-129.8734412,,,,,
162,-123.9648214,,,,,
163,-143.5422128,,,,,
164,-132.5912449,,,,,
165,-125.7329654,,,,,
166,-123.7017217,,,,,
167,-128.1823602,,,,,
168,-121.3539594,,,,,
169,-119.0690896,,,,,
170,-129.9477805,,,,,
171,-137.3084883,,,,,
172,-124.9471605,,,,,
173,-144.0102402,,,,,
174,-149.5093079,,,,,
175,-132.6266891,,,,,
176,-134.7687258,,,,,
177,-123.2068044,,,,,
178,-114.9924352,,,,,
179,-128.5665764,,,,,
180,-129.1657316,,,,,
181,-134.6061107,,,,,
182,-135.1919053,,,,,
183,-130.8573301,,,,,
184,-120.9087134,,,,,
185,-129.4039616,,,,,
186,-125.4529532,,,,,
187,-133.9291103,,,,,
188,-133.7596546,,,,,
189,-132.7461695,,,,,
190,-135.3470519,,,,,
191,-122.3624025,,,,,
192,-133.1470292,,,,,
193,-126.8869368,,,,,
194,-133.8000513,,,,,
195,-129.6632551,,,,,
196,-142.5941825,,,,,
197,-125.0159116,,,,,
198,-131.3861066,,,,,
199,-132.3476755,,,,,
200,-140.2539233,,,,,
201,-114.869841,,,,,
202,-127.7486825,,,,,
203,-137.4655944,,,,,
204,-124.0006967,,,,,
205,-151.6623266,,,,,
206,-130.6334508,,,,,
207,-127.3289146,,,,,
208,-119.6794828,,,,,
209,-129.7194224,,,,,
210,-134.3345988,,,,,
211,-123.0240699,,,,,
212,-116.5786975,,,,,
213,-126.3040118,,,,,
214,-136.3608036,,,,,
215,-120.4181604,,,,,
216,-150.0407216,,,,,
217,-136.0138832,,,,,
218,-141.2911239,,,,,
219,-119.4320774,,,,,
220,-113.6773043,,,,,
221,-133.2399839,,,,,
222,-136.9450234,,,,,
223,-132.5220888,,,,,
224,-139.4289499,,,,,
225,-140.7894898,,,,,
226,-126.2650119,,,,,
227,-135.0781574,,,,,
228,-130.9842734,,,,,
229,-132.9088913,,,,,
230,-134.3634065,,,,,
231,-135.4433761,,,,,
232,-141.5230057,,,,,
